traj_id,dis1,time_period_x,time_period_y,time_period_mid,dis1_res,dis2_res
495,2.070707910961596,22,22,22.0,0.11170813561160725,0.9166666666666666
496,0.9526713303499559,22,22,22.0,0.05139360196610409,0.9166666666666666
497,1.9740449599726377,23,23,23.0,0.10649347545575828,0.9583333333333334
498,1.9794338641111922,7,7,7.0,0.10678418977192083,0.2916666666666667
499,2.224191152408083,8,8,8.0,0.11998807053572277,0.3333333333333333
500,2.245987696894238,8,8,8.0,0.12116392509948552,0.3333333333333333
501,2.9380491251798917,9,9,9.0,0.1584984479808878,0.375
503,1.5609529765843382,13,13,13.0,0.08420847086571989,0.5416666666666666
505,1.452199041927781,13,13,13.0,0.07834154042294733,0.5416666666666666
506,1.3848341286729158,14,14,14.0,0.07470741664068772,0.5833333333333334
507,0.8558544218346428,14,14,14.0,0.046170636289161855,0.5833333333333334
509,1.1621376036678073,15,15,15.0,0.0626936442086541,0.625
510,0.7211220220920898,16,16,16.0,0.03890224990687912,0.6666666666666666
511,0.7220546575564281,16,16,16.0,0.038952562637310575,0.6666666666666666
512,1.466122264998377,17,17,17.0,0.07909265422450638,0.7083333333333334
513,1.5050697290474973,17,17,17.0,0.08119374659620016,0.7083333333333334
515,3.297387760755811,18,18,18.0,0.17788362964794582,0.75
516,3.0502813633873735,18,18,18.0,0.16455302188738027,0.75
517,3.0056485420324726,19,19,19.0,0.16214522248976915,0.7916666666666666
518,2.821972610224014,20,20,20.0,0.15223648751540023,0.8333333333333334
519,1.8698579962704611,21,21,21.0,0.10087291863623098,0.875
520,2.8326522152835993,21,21,21.0,0.15281261839506666,0.875
521,2.269524011920175,0,0,0.0,0.12243363477548419,0.0
523,2.6701790405441215,1,1,1.0,0.14404770503332764,0.041666666666666664
524,2.207643569877885,6,6,6.0,0.11909538085045027,0.25
527,2.235527755763872,6,7,6.5,0.12059964439331017,0.2708333333333333
528,2.27039544268128,10,10,10.0,0.12248064570595985,0.4166666666666667
530,3.138869427913204,12,12,12.0,0.16933206748489565,0.5
531,3.4016188291465563,12,12,12.0,0.1835065657757791,0.5
532,2.3626424739039606,12,12,12.0,0.12745708097191008,0.5
533,1.3595622318056897,12,12,12.0,0.0733440778194748,0.5
534,2.6996875725408627,13,13,13.0,0.14563959690592915,0.5416666666666666
535,2.8259614325799136,13,13,13.0,0.1524516718522662,0.5416666666666666
536,2.8917240268571165,13,13,13.0,0.15599935559887315,0.5416666666666666
537,2.769004022711656,13,13,13.0,0.1493789999259323,0.5416666666666666
538,3.073582889603835,13,14,13.5,0.16581006545048577,0.5625
540,2.6381982502044212,16,16,16.0,0.14232244265067967,0.6666666666666666
542,2.894994438821684,17,17,17.0,0.1561757839697263,0.7083333333333334
543,3.528023233294044,18,18,18.0,0.19032568316344325,0.75
544,7.68091659509329,18,19,18.5,0.4143611313232864,0.7708333333333334
546,2.439204703514993,20,20,20.0,0.13158737085144434,0.8333333333333334
547,11.758317083735395,20,21,20.5,0.6343239779985331,0.8541666666666666
548,1.2240239865456983,23,23,23.0,0.06603221862295909,0.9583333333333334
549,5.915060466371541,23,23,23.0,0.31909878415514664,0.9583333333333334
550,3.003840641177621,8,8,8.0,0.1620476919627465,0.3333333333333333
551,1.6393553699984402,9,9,9.0,0.08843803175618366,0.375
553,2.06993862138974,11,11,11.0,0.11166663487489661,0.4583333333333333
554,3.4437323035859775,13,13,13.0,0.18577845438394602,0.5416666666666666
555,3.7897450707958313,13,13,13.0,0.20444474764443607,0.5416666666666666
556,5.292638441479072,13,13,13.0,0.2855210865975752,0.5416666666666666
558,3.978355771041091,15,15,15.0,0.21461969775172254,0.625
559,3.4501650188945683,16,16,16.0,0.18612547900786278,0.6666666666666666
561,3.219476700402703,1,1,1.0,0.17368057462048545,0.041666666666666664
562,3.987243391099019,2,2,2.0,0.21509915671425406,0.08333333333333333
563,0.517700384367781,2,2,2.0,0.027928296616340033,0.08333333333333333
564,4.4150723754444,2,3,2.5,0.2381791758462795,0.10416666666666667
565,3.1498772612989243,3,3,3.0,0.1699259052435349,0.125
566,2.893471304277243,3,3,3.0,0.15609361568353566,0.125
567,7.057394137105191,3,3,3.0,0.3807240688843488,0.125
568,1.4054374334207904,6,6,6.0,0.0758188996985537,0.25
573,1.6014506911970339,8,8,8.0,0.08639319434698305,0.3333333333333333
574,2.2053740779596467,9,9,9.0,0.1189729489470273,0.375
575,1.419371754346634,9,9,9.0,0.07657061219426582,0.375
576,1.4850749609799314,10,10,10.0,0.08011509216551463,0.4166666666666667
577,0.4962716231240982,12,12,12.0,0.026772282794049446,0.5
578,0.6236624575573216,12,12,12.0,0.033644614972436655,0.5
579,0.5654708072735652,13,13,13.0,0.030505359683484584,0.5416666666666666
580,2.40253338713691,13,13,13.0,0.1296090694399639,0.5416666666666666
581,3.056567628481637,13,13,13.0,0.16489214598591836,0.5416666666666666
582,1.745016964398189,14,14,14.0,0.0941381402329338,0.5833333333333334
583,2.814448030358114,14,15,14.5,0.15183056025563038,0.6041666666666666
584,2.2152333640694284,15,15,15.0,0.11950482621660981,0.625
585,0.933009040813042,15,15,15.0,0.05033288369946827,0.625
586,0.6142722989554549,16,16,16.0,0.03313804564657518,0.6666666666666666
588,0.6764940018831516,17,17,17.0,0.03649470951589151,0.7083333333333334
589,1.159596911294197,18,18,18.0,0.06255658189932684,0.75
590,0.7105483451526166,18,18,18.0,0.038331833513907745,0.75
591,1.0714106916081712,19,19,19.0,0.05779921455861537,0.7916666666666666
592,4.90920014330308,20,20,20.0,0.2648358044365403,0.8333333333333334
594,3.1890261801541215,21,21,21.0,0.17203786546417912,0.875
595,1.854819088064029,21,21,21.0,0.100061617154027,0.875
596,0.8350481429828801,22,22,22.0,0.045048203421038845,0.9166666666666666
598,4.2157331744006,22,22,22.0,0.22742545708902148,0.9166666666666666
599,4.363615493298877,23,23,23.0,0.23540323997505694,0.9583333333333334
600,5.169401017441497,23,23,23.0,0.278872817759687,0.9583333333333334
601,2.7811466826510878,23,23,23.0,0.15003405798410613,0.9583333333333334
602,3.058182168172776,9,9,9.0,0.1649792452903704,0.375
603,1.9470506692734604,9,9,9.0,0.10503721894067958,0.375
604,2.3451728805493253,10,10,10.0,0.12651465172188947,0.4166666666666667
605,1.169438777636104,11,11,11.0,0.0630875194275862,0.4583333333333333
606,0.8970316721017625,11,11,11.0,0.04839201856746513,0.4583333333333333
607,1.1541340560219857,11,11,11.0,0.06226187815364434,0.4583333333333333
608,1.040967508132187,11,12,11.5,0.056156901197961316,0.4791666666666667
609,1.7789849182376534,12,12,12.0,0.09597060379472394,0.5
610,1.1515012934431703,13,13,13.0,0.06211984894825491,0.5416666666666666
611,1.3037353351847025,14,14,14.0,0.07033239350344957,0.5833333333333334
613,3.0104581692262897,15,15,15.0,0.16240468664884444,0.625
615,3.601602089508911,0,0,0.0,0.19429502949408067,0.0
616,1.9897916009277046,0,1,0.5,0.10734295687895865,0.020833333333333332
617,0.6377944444841949,9,9,9.0,0.03440699092306289,0.375
618,5.060392462097606,10,10,10.0,0.2729921513370016,0.4166666666666667
620,4.256705561126096,11,11,11.0,0.22963578762788414,0.4583333333333333
621,7.453094322361855,12,12,12.0,0.4020708410303356,0.5
622,5.785529459944445,14,14,14.0,0.3121109964738089,0.5833333333333334
623,3.1036838872545296,15,15,15.0,0.16743391896927923,0.625
624,7.021888056107753,16,16,16.0,0.37880862823233685,0.6666666666666666
625,5.468747028091096,18,18,18.0,0.2950215872579937,0.75
626,5.012871696828246,18,19,18.5,0.2704285565088871,0.7708333333333334
627,3.3346781442110025,20,20,20.0,0.17989532776817319,0.8333333333333334
631,11.062517718841727,22,22,22.0,0.5967878052720198,0.9166666666666666
633,4.357972050543181,23,23,23.0,0.23509879410640866,0.9583333333333334
635,5.183614635630892,7,7,7.0,0.27963959745846895,0.2916666666666667
636,5.312223243470919,7,7,7.0,0.28657762465649234,0.2916666666666667
637,15.144929819405913,8,9,8.5,0.8170210125429164,0.3541666666666667
638,3.497387389953012,9,9,9.0,0.18867297641306108,0.375
639,3.291212077945789,10,10,10.0,0.1775504711135218,0.4166666666666667
640,2.597841072594202,11,11,11.0,0.14014530069573802,0.4583333333333333
641,3.5703913417369195,11,11,11.0,0.1926113084698855,0.4583333333333333
642,3.8516100543572653,12,13,12.5,0.20778216763337176,0.5208333333333334
643,3.2720259959847104,13,13,13.0,0.1765154427378547,0.5416666666666666
644,3.1240004041095806,14,14,14.0,0.16852993072834266,0.5833333333333334
646,3.9115829490122107,7,7,7.0,0.2110175154164515,0.2916666666666667
647,3.560144669455469,7,7,7.0,0.19205853294286662,0.2916666666666667
648,1.4452114253141752,8,8,8.0,0.07796458063052923,0.3333333333333333
649,2.8229850557319014,8,8,8.0,0.15229110574499008,0.3333333333333333
651,2.8263022532300286,9,9,9.0,0.15247005804724847,0.375
652,0.7346943966004982,10,10,10.0,0.03963443653934953,0.4166666666666667
653,0.7545590858182795,10,10,10.0,0.040706073627939134,0.4166666666666667
654,3.0614892293827003,14,15,14.5,0.1651576507719733,0.6041666666666666
655,1.6410871346277829,15,15,15.0,0.08853145497489931,0.625
656,1.5781174908220166,15,15,15.0,0.08513444206330881,0.625
657,1.7587743334331225,16,17,16.5,0.09488030673438867,0.6875
658,2.609124843286216,21,21,21.0,0.1407540243983912,0.875
659,1.8024060164878566,21,21,21.0,0.09723409789046605,0.875
660,2.731563565053005,7,7,7.0,0.14735920577758665,0.2916666666666667
662,1.410891282045081,8,8,8.0,0.07611311756409732,0.3333333333333333
664,1.496760258615526,9,9,9.0,0.08074547697547695,0.375
665,1.116658257844333,11,11,11.0,0.06024017749619218,0.4583333333333333
668,1.3600097540122469,13,13,13.0,0.07336822022559333,0.5416666666666666
669,0.5192913499408086,14,14,14.0,0.0280141241717593,0.5833333333333334
672,3.1179157995404028,15,15,15.0,0.16820168557664422,0.625
673,0.6035956223058212,15,15,15.0,0.03256207274535383,0.625
674,4.271485818255805,16,16,16.0,0.2304331357034286,0.6666666666666666
675,3.3166968236876198,17,18,17.5,0.17892529245760683,0.7291666666666666
676,2.100689630415887,18,18,18.0,0.11332555444935816,0.75
677,6.18463044022392,10,10,10.0,0.333641230743828,0.4166666666666667
678,6.24103675970442,10,10,10.0,0.3366841730885806,0.4166666666666667
679,5.645950422168777,14,14,14.0,0.3045811493148529,0.5833333333333334
681,6.254705113370546,17,17,17.0,0.33742153749272497,0.7083333333333334
682,8.831865381193904,17,18,17.5,0.47645117424973493,0.7291666666666666
683,3.732082842433322,19,19,19.0,0.20133405299190274,0.7916666666666666
684,1.814231396730149,21,21,21.0,0.09787203971353631,0.875
686,5.194363861459096,22,23,22.5,0.2802194841581721,0.9375
688,1.6666376493241783,13,13,13.0,0.08990982434584834,0.5416666666666666
691,0.4330844880374318,15,15,15.0,0.023363536916465755,0.625
692,1.6677474104227439,15,15,15.0,0.08996969244343891,0.625
693,1.507558316262613,16,16,16.0,0.08132799799719971,0.6666666666666666
694,1.8198490673024905,16,16,16.0,0.0981750952544914,0.6666666666666666
695,2.7020811445335116,16,17,16.5,0.14576872253650966,0.6875
696,4.24917973809678,17,17,17.0,0.22922979330338408,0.7083333333333334
697,3.473278745430278,18,18,18.0,0.18737239137279485,0.75
700,0.8899172063693637,20,20,20.0,0.04800821566671228,0.8333333333333334
701,1.1522507710822885,20,20,20.0,0.06216028089392203,0.8333333333333334
702,2.0095459497332575,20,21,20.5,0.10840864145166351,0.8541666666666666
703,2.498208843427912,21,21,21.0,0.1347704573834206,0.875
704,13.245919151083784,21,22,21.5,0.7145753995514125,0.8958333333333334
705,5.943650423096603,23,23,23.0,0.3206411218001939,0.9583333333333334
706,8.070579758524758,23,23,23.0,0.4353822252559582,0.9583333333333334
707,3.103338949569297,0,0,0.0,0.16741531067328755,0.0
708,2.146250821218968,7,8,7.5,0.11578343643933588,0.3125
709,3.494462643950592,8,8,8.0,0.18851519562643332,0.3333333333333333
710,3.307163032255945,9,9,9.0,0.17841097459534122,0.375
711,3.692459855863358,9,9,9.0,0.1991965183190193,0.375
712,3.933101159127639,10,10,10.0,0.21217835472216365,0.4166666666666667
713,3.6144764116553114,11,11,11.0,0.1949895584117636,0.4583333333333333
714,5.617026051035322,15,16,15.5,0.3030207710712811,0.6458333333333334
715,3.5833165278669354,16,16,16.0,0.19330858133844117,0.6666666666666666
716,5.49197731141926,17,17,17.0,0.29627478749284164,0.7083333333333334
718,3.2354825912297627,18,18,18.0,0.17454404175345423,0.75
720,3.6108637403736616,20,20,20.0,0.1947946662344003,0.8333333333333334
722,2.4763027092576557,0,0,0.0,0.13358869080317867,0.0
723,5.577181979041772,1,2,1.5,0.3008713095397862,0.0625
724,4.097369117806162,2,2,2.0,0.22104009099484775,0.08333333333333333
725,0.7649262770275854,3,3,3.0,0.04126535076953407,0.125
727,0.5787898486871981,13,13,13.0,0.03122387979758401,0.5416666666666666
729,2.180313980621063,14,14,14.0,0.11762103603979425,0.5833333333333334
730,1.9358595700981776,15,15,15.0,0.10443349457294153,0.625
731,1.2874321056844213,15,15,15.0,0.0694528858904812,0.625
732,2.491001969898615,16,17,16.5,0.13438166937460264,0.6875
733,2.9576329934018126,17,18,17.5,0.1595549356658739,0.7291666666666666
734,2.8752312772263156,19,19,19.0,0.15510962397491357,0.7916666666666666
735,7.785363580699335,19,20,19.5,0.4199957155012574,0.8125
736,5.837676374082192,21,21,21.0,0.31492415738626284,0.875
737,3.760828313422069,22,22,22.0,0.20288478013909333,0.9166666666666666
738,3.804304871288991,22,22,22.0,0.20523020278243884,0.9166666666666666
739,1.8326334011063534,23,23,23.0,0.09886476958601158,0.9583333333333334
740,1.2234127788012366,23,23,23.0,0.06599924590032459,0.9583333333333334
741,2.6610287174301606,8,8,8.0,0.14355407407268206,0.3333333333333333
742,1.755759751102242,8,8,8.0,0.09471767956227632,0.3333333333333333
743,2.3690480038148496,9,9,9.0,0.12780263902969405,0.375
744,2.1421087896642494,9,10,9.5,0.11555998695127785,0.3958333333333333
745,2.613036832074784,11,11,11.0,0.1409650638075667,0.4583333333333333
746,2.2298387182183297,12,12,12.0,0.12029273883010987,0.5
747,3.072855302188875,13,14,13.5,0.1657708144131041,0.5625
748,2.711547324431006,14,14,14.0,0.14627939297057496,0.5833333333333334
749,2.6376525070529446,15,15,15.0,0.1422930015355656,0.625
750,2.804635640319585,15,15,15.0,0.15130121288061169,0.625
751,3.154704605350713,15,16,15.5,0.17018632517100343,0.6458333333333334
752,3.2457034528852047,16,16,16.0,0.1750954248789204,0.6666666666666666
753,2.751148117318934,17,17,17.0,0.1484157303645812,0.7083333333333334
754,2.81718378568374,17,17,17.0,0.1519781455936191,0.7083333333333334
755,3.6657974840997913,18,18,18.0,0.19775816777960958,0.75
756,3.0610146330190497,18,18,18.0,0.1651320478008006,0.75
757,2.854487070540054,19,19,19.0,0.1539905397035892,0.7916666666666666
758,3.2197133463486995,19,20,19.5,0.17369334092001393,0.8125
759,2.2658695864603016,20,21,20.5,0.12223649009240597,0.8541666666666666
760,2.62881423570368,21,21,21.0,0.14181620477962073,0.875
761,3.2066181650996937,21,21,21.0,0.17298689735301986,0.875
762,4.490394083344758,6,6,6.0,0.24224254350720842,0.25
763,3.938220473754025,0,0,0.0,0.21245452553770725,0.0
764,0.8247037619058002,1,1,1.0,0.04449015681385707,0.041666666666666664
765,1.793691221329076,7,7,7.0,0.09676396228405292,0.2916666666666667
766,8.335471520147,8,8,8.0,0.4496722971067745,0.3333333333333333
770,3.8208293464314633,10,11,10.5,0.20612164589730517,0.4375
772,6.178920534828946,12,12,12.0,0.33333319942622175,0.5
773,2.1125790061361256,13,13,13.0,0.11396694862584392,0.5416666666666666
774,1.9359903839214154,13,13,13.0,0.10444055156452821,0.5416666666666666
775,1.7263693910400404,13,13,13.0,0.0931321626913924,0.5416666666666666
776,1.7535899261285648,14,14,14.0,0.09460062437495131,0.5833333333333334
777,4.616827989155003,15,15,15.0,0.24906325241617147,0.625
779,2.291974625767858,16,16,16.0,0.1236447743104156,0.6666666666666666
782,2.2157898642373306,17,17,17.0,0.11953484763870165,0.7083333333333334
783,5.469586373758041,17,18,17.5,0.2950668672992258,0.7291666666666666
786,2.294549029139338,20,20,20.0,0.12378365522134363,0.8333333333333334
787,1.5468257622861863,20,20,20.0,0.08344635238330228,0.8333333333333334
788,11.086884779243366,22,22,22.0,0.5981023310307679,0.9166666666666666
789,4.608663010112535,23,23,23.0,0.24862277764842963,0.9583333333333334
790,1.9013546995882955,23,23,23.0,0.10257206605674443,0.9583333333333334
791,1.4444603703219814,8,8,8.0,0.07792406359165782,0.3333333333333333
792,1.2463463191215758,9,9,9.0,0.06723643778943512,0.375
794,4.486902164329539,12,12,12.0,0.24205416553229853,0.5
795,4.234327899168558,13,13,13.0,0.22842858361644897,0.5416666666666666
796,3.55352448367375,13,13,13.0,0.19170139488048538,0.5416666666666666
797,3.763576634731924,13,14,13.5,0.20303304337214537,0.5625
798,1.7289424300527125,15,15,15.0,0.09327096999948255,0.625
799,1.6036250079384264,16,17,16.5,0.08651049185095466,0.6875
800,2.859989499488573,17,18,17.5,0.15428737832381204,0.7291666666666666
801,1.4917137204972883,20,20,20.0,0.08047323222212617,0.8333333333333334
802,3.8005894449915028,20,21,20.5,0.2050297672973095,0.8541666666666666
803,3.508565424572569,21,21,21.0,0.18927599598938213,0.875
805,4.807592104206757,22,22,22.0,0.2593543724342206,0.9166666666666666
807,2.1755619201637866,23,23,23.0,0.11736467742389005,0.9583333333333334
808,1.0212323833081038,23,23,23.0,0.05509225369819061,0.9583333333333334
809,4.274500639539694,6,6,6.0,0.23059577576629922,0.25
810,3.1629384497430566,7,7,7.0,0.17063051500633258,0.2916666666666667
811,9.591212124048619,7,8,7.5,0.5174155268163196,0.3125
812,5.433811633926283,8,8,8.0,0.2931369333537182,0.3333333333333333
813,3.917905036833398,9,9,9.0,0.21135857203768674,0.375
815,1.1401492460690341,12,12,12.0,0.061507441934775885,0.5
817,3.4661781975470602,13,13,13.0,0.18698933929593922,0.5416666666666666
818,2.4802045317092967,14,14,14.0,0.1337991817706652,0.5833333333333334
819,2.0453085822506356,14,14,14.0,0.110337922245894,0.5833333333333334
820,1.4000341484146157,15,15,15.0,0.0755274095801151,0.625
821,1.4917068503556494,15,15,15.0,0.0804728615997367,0.625
824,3.133336802044954,16,17,16.5,0.16903359983646146,0.6875
825,1.754625006186077,18,18,18.0,0.09465646366682892,0.75
826,2.2079811605611983,18,18,18.0,0.11911359279895017,0.75
828,3.561832062935445,19,19,19.0,0.19214956247855994,0.7916666666666666
829,1.172144887761136,19,20,19.5,0.06323350550086422,0.8125
831,1.6204640059426099,21,21,21.0,0.08741890247838177,0.875
832,0.9937006298618362,21,21,21.0,0.05360700276959741,0.875
833,10.60001943467801,0,0,0.0,0.571837487183215,0.0
834,2.981088527801245,1,1,1.0,0.16082028748283672,0.041666666666666664
835,1.3963331260854834,1,1,1.0,0.07532775114347336,0.041666666666666664
836,4.382495001855787,1,1,1.0,0.23642172968622846,0.041666666666666664
837,8.059245711211739,2,3,2.5,0.43477078928878543,0.10416666666666667
838,3.2939278003974453,3,3,3.0,0.17769697574138707,0.125
